Timestamp,Forecast_Generation_MWh
2025-06-07 05:00:00,3893.4572463941718
2025-06-07 06:00:00,4051.9376102716724
2025-06-07 07:00:00,4409.834017857141
2025-06-07 08:00:00,3823.699641407021
2025-06-07 09:00:00,3704.8376341607927
2025-06-07 10:00:00,3783.4750510381723
2025-06-07 11:00:00,3149.758565476189
2025-06-07 12:00:00,3885.4458262987005
2025-06-07 13:00:00,4501.699277777778
2025-06-07 14:00:00,4559.446614808803
2025-06-07 15:00:00,4803.315855540293
2025-06-07 16:00:00,4822.2394257756105
2025-06-07 17:00:00,5716.149025444412
2025-06-07 18:00:00,6522.476807657127
2025-06-07 19:00:00,6455.424293536325
2025-06-07 20:00:00,6666.1289521554845
2025-06-07 21:00:00,7123.54638801429
2025-06-07 22:00:00,6734.976789402728
2025-06-07 23:00:00,6365.143841104497
2025-06-08 00:00:00,6013.432690476189
2025-06-08 01:00:00,5658.239937499999
2025-06-08 02:00:00,5467.128990041208
2025-06-08 03:00:00,4645.459828830891
2025-06-08 04:00:00,4677.003228403542
2025-06-08 05:00:00,3798.732574404764
2025-06-08 06:00:00,4206.509292353481
2025-06-08 07:00:00,4276.372003968254
2025-06-08 08:00:00,3650.73719980163
2025-06-08 09:00:00,3762.790664157255
2025-06-08 10:00:00,3665.4605424854108
2025-06-08 11:00:00,4148.627956891693
2025-06-08 12:00:00,3269.647272763576
2025-06-08 13:00:00,2567.164635302197
2025-06-08 14:00:00,3188.279866567461
2025-06-08 15:00:00,4110.74520829171
2025-06-08 16:00:00,4314.590870039682
2025-06-08 17:00:00,5478.1643552489195
2025-06-08 18:00:00,5772.169512210009
2025-06-08 19:00:00,6531.333437003973
2025-06-08 20:00:00,7428.975264384922
2025-06-08 21:00:00,7149.512825396822
2025-06-08 22:00:00,5455.022749999999
2025-06-08 23:00:00,5262.079992063492
2025-06-09 00:00:00,4944.530925595238
2025-06-09 01:00:00,3857.4791269841253
2025-06-09 02:00:00,5277.328010912702
2025-06-09 03:00:00,4742.301906440783
2025-06-09 04:00:00,4685.6696329365095
2025-06-09 05:00:00,4619.679460317461
2025-06-09 06:00:00,3893.7073145292197
2025-06-09 07:00:00,4163.9413859127
2025-06-09 08:00:00,3935.131230593755
2025-06-09 09:00:00,3949.8338611430213
2025-06-09 10:00:00,3195.8520777938893
2025-06-09 11:00:00,3739.766334686149
2025-06-09 12:00:00,3649.4568867623616
2025-06-09 13:00:00,3113.4140168650797
2025-06-09 14:00:00,3602.8534062500007
2025-06-09 15:00:00,3567.972110004581
2025-06-09 16:00:00,3421.018732905982
2025-06-09 17:00:00,3867.772554639806
2025-06-09 18:00:00,3824.8804452249124
2025-06-09 19:00:00,4396.389826569264
2025-06-09 20:00:00,5252.245093253969
2025-06-09 21:00:00,4499.130780021028
2025-06-09 22:00:00,4253.680955988456
2025-06-09 23:00:00,4348.963805961399
2025-06-10 00:00:00,4188.954766233767
2025-06-10 01:00:00,4396.929960407648
2025-06-10 02:00:00,4254.611622023809
2025-06-10 03:00:00,3885.6228720238114
2025-06-10 04:00:00,4204.12436607143
2025-06-10 05:00:00,4067.628800572792
2025-06-10 06:00:00,3611.272823734013
2025-06-10 07:00:00,4388.844415251415
2025-06-10 08:00:00,3788.985339129618
2025-06-10 09:00:00,3319.247045655733
2025-06-10 10:00:00,3217.3255950741923
2025-06-10 11:00:00,3078.731206349207
2025-06-10 12:00:00,4139.847848214285
2025-06-10 13:00:00,4191.063063530218
2025-06-10 14:00:00,3655.9006369047606
2025-06-10 15:00:00,4398.946532738093
2025-06-10 16:00:00,4782.616983856418
2025-06-10 17:00:00,6031.987242910779
2025-06-10 18:00:00,6887.936407196965
2025-06-10 19:00:00,6770.886280753967
2025-06-10 20:00:00,6833.598251984131
2025-06-10 21:00:00,6904.982470238094
2025-06-10 22:00:00,7803.668163690476
2025-06-10 23:00:00,7149.349987599207
2025-06-11 00:00:00,6764.887841269843
2025-06-11 01:00:00,7716.67565674603
2025-06-11 02:00:00,6986.598299512985
2025-06-11 03:00:00,6510.623733134923
2025-06-11 04:00:00,6778.555011904762
2025-06-11 05:00:00,5596.051127976188
2025-06-11 06:00:00,4712.61193740981
2025-06-11 07:00:00,4807.130062499999
2025-06-11 08:00:00,4200.738517935568
2025-06-11 09:00:00,3362.684144039988
2025-06-11 10:00:00,2884.8097438672453
2025-06-11 11:00:00,3075.933668154761
2025-06-11 12:00:00,3123.323044642859
2025-06-11 13:00:00,3564.8331081349193
2025-06-11 14:00:00,3658.8046199479722
2025-06-11 15:00:00,4628.129238185426
2025-06-11 16:00:00,4514.414203463202
2025-06-11 17:00:00,4308.177549702378
2025-06-11 18:00:00,4175.742105984293
2025-06-11 19:00:00,3889.404703373015
2025-06-11 20:00:00,3767.9284681637782
2025-06-11 21:00:00,4414.036298611111
2025-06-11 22:00:00,4576.016597100816
2025-06-11 23:00:00,5104.460779761902
2025-06-12 00:00:00,5084.795875992064
2025-06-12 01:00:00,4994.466732142859
2025-06-12 02:00:00,3831.836305059519
2025-06-12 03:00:00,4797.228749639251
2025-06-12 04:00:00,4318.715350198411
2025-06-12 05:00:00,4579.982655753968
2025-06-12 06:00:00,4110.007205627707
2025-06-12 07:00:00,3978.0839814166116
2025-06-12 08:00:00,3575.406023979993
2025-06-12 09:00:00,4182.934941665689
2025-06-12 10:00:00,3423.2267098839684
2025-06-12 11:00:00,2648.3310933189628
2025-06-12 12:00:00,2853.2677511134702
2025-06-12 13:00:00,3280.8902935640745
2025-06-12 14:00:00,3477.4278353174614
2025-06-12 15:00:00,3371.6027366071457
2025-06-12 16:00:00,4004.772417794012
2025-06-12 17:00:00,4701.791101419416
2025-06-12 18:00:00,4370.32154714995
2025-06-12 19:00:00,4555.009693015319
2025-06-12 20:00:00,5029.724388311686
2025-06-12 21:00:00,4871.75536061508
2025-06-12 22:00:00,4812.914103729602
2025-06-12 23:00:00,5065.84613647637
2025-06-13 00:00:00,4637.135577686203
2025-06-13 01:00:00,4105.981284701409
2025-06-13 02:00:00,3521.8696875000005
2025-06-13 03:00:00,3791.7492529761903
2025-06-13 04:00:00,3481.5804985119057
2025-06-13 05:00:00,3159.1941517857126
2025-06-13 06:00:00,2928.5020788690454
2025-06-13 07:00:00,2388.2687385912704
2025-06-13 08:00:00,2462.127109668109
2025-06-13 09:00:00,2779.453827426047
2025-06-13 10:00:00,2360.758958243146
2025-06-13 11:00:00,2208.5763367306026
2025-06-13 12:00:00,2452.8826579597503
2025-06-13 13:00:00,2514.8926894841275
2025-06-13 14:00:00,3355.7073363095246
2025-06-13 15:00:00,3571.0416001984127
2025-06-13 16:00:00,4303.35127876984
2025-06-13 17:00:00,4618.963085137082
2025-06-13 18:00:00,4975.805318057902
2025-06-13 19:00:00,4869.4648262987
2025-06-13 20:00:00,5600.27965435606
2025-06-13 21:00:00,6047.440558150179
2025-06-13 22:00:00,4834.180155257937
2025-06-13 23:00:00,5331.615040674605
2025-06-14 00:00:00,6422.688002976189
2025-06-14 01:00:00,5102.023348214286
2025-06-14 02:00:00,5642.861181547616
2025-06-14 03:00:00,4796.332986797924
2025-06-14 04:00:00,4584.172094742068
2025-06-14 05:00:00,3896.6676485805806
2025-06-14 06:00:00,4193.325249007938
2025-06-14 07:00:00,3179.6022489177476
2025-06-14 08:00:00,3401.132685608178
2025-06-14 09:00:00,4001.462004537085
2025-06-14 10:00:00,2745.89442913896
2025-06-14 11:00:00,2724.7683476605584
2025-06-14 12:00:00,3258.8045281358723
2025-06-14 13:00:00,3028.8098974567088
2025-06-14 14:00:00,3842.5318229166674
2025-06-14 15:00:00,3608.233421672078
2025-06-14 16:00:00,3661.0003554743844
2025-06-14 17:00:00,4048.480554563491
2025-06-14 18:00:00,3964.542274226474
2025-06-14 19:00:00,3660.358341402457
2025-06-14 20:00:00,5121.879053841994
2025-06-14 21:00:00,5892.06453323413
2025-06-14 22:00:00,5597.189425709707
2025-06-14 23:00:00,5589.049557404398
2025-06-15 00:00:00,4480.708892857145
2025-06-15 01:00:00,5058.510818452382
2025-06-15 02:00:00,4833.5017355699865
2025-06-15 03:00:00,4102.375829455269
2025-06-15 04:00:00,4166.589271329363
2025-06-15 05:00:00,3673.615395833331
2025-06-15 06:00:00,3713.328983287547
2025-06-15 07:00:00,3641.175005547746
2025-06-15 08:00:00,3117.0755512664427
2025-06-15 09:00:00,2526.2251393467022
2025-06-15 10:00:00,2369.2146986480743
2025-06-15 11:00:00,2566.498876975507
2025-06-15 12:00:00,2740.7865949110706
2025-06-15 13:00:00,2756.6176645125724
2025-06-15 14:00:00,3077.2200360750385
2025-06-15 15:00:00,3665.5505764339828
2025-06-15 16:00:00,3413.0512087391794
2025-06-15 17:00:00,3617.0719910714256
2025-06-15 18:00:00,4220.355820550976
2025-06-15 19:00:00,4369.476671390076
2025-06-15 20:00:00,4145.370242727029
2025-06-15 21:00:00,4891.35714320055
2025-06-15 22:00:00,5445.61275297619
2025-06-15 23:00:00,5953.979882936505
2025-06-16 00:00:00,5828.293754329007
2025-06-16 01:00:00,7003.091252480161
2025-06-16 02:00:00,6401.1102580266925
2025-06-16 03:00:00,6399.523068993511
2025-06-16 04:00:00,6537.739133928573
2025-06-16 05:00:00,5088.052784840161
2025-06-16 06:00:00,5455.829213293652
2025-06-16 07:00:00,5023.648488721807
2025-06-16 08:00:00,3553.781429022367
2025-06-16 09:00:00,3859.525826261701
2025-06-16 10:00:00,4751.820994047619
2025-06-16 11:00:00,4420.986718084863
2025-06-16 12:00:00,4065.012521419554
2025-06-16 13:00:00,4006.8962017839162
2025-06-16 14:00:00,3108.3192876200915
2025-06-16 15:00:00,3532.12357688492
2025-06-16 16:00:00,4641.919669642855
2025-06-16 17:00:00,6054.740474882757
2025-06-16 18:00:00,6384.0417309704235
2025-06-16 19:00:00,5908.119571768507
2025-06-16 20:00:00,6529.674456845237
2025-06-16 21:00:00,5209.525486607143
2025-06-16 22:00:00,5597.736210813496
2025-06-16 23:00:00,6020.783328869049
2025-06-17 00:00:00,4183.234273809519
2025-06-17 01:00:00,4208.582417929292
2025-06-17 02:00:00,3482.527124999999
2025-06-17 03:00:00,3043.0574246031742
2025-06-17 04:00:00,3331.873095238099
2025-06-17 05:00:00,3578.8299384920606
2025-06-17 06:00:00,3810.453967969534
2025-06-17 07:00:00,4031.0368368055556
2025-06-17 08:00:00,3962.6007132936506
2025-06-17 09:00:00,3812.2020330017544
2025-06-17 10:00:00,2938.327518307293
2025-06-17 11:00:00,2939.323712322399
2025-06-17 12:00:00,2447.1592861686913
2025-06-17 13:00:00,2869.9556696428567
2025-06-17 14:00:00,3439.9949443681335
2025-06-17 15:00:00,4149.574891369048
2025-06-17 16:00:00,4038.2691651404107
2025-06-17 17:00:00,3789.3377947191702
2025-06-17 18:00:00,4221.193904480648
2025-06-17 19:00:00,4585.479235739954
2025-06-17 20:00:00,4827.881189980157
2025-06-17 21:00:00,4315.201194940477
2025-06-17 22:00:00,3761.01860515873
2025-06-17 23:00:00,3779.0743650793634
2025-06-18 00:00:00,3517.0041304112565
2025-06-18 01:00:00,3543.35618206793
2025-06-18 02:00:00,4147.449275471362
2025-06-18 03:00:00,5208.904071428573
2025-06-18 04:00:00,5201.191265873016
2025-06-18 05:00:00,4349.816429743865
2025-06-18 06:00:00,4131.971327380955
2025-06-18 07:00:00,5040.5844437229425
2025-06-18 08:00:00,4683.741381888944
2025-06-18 09:00:00,4711.188946872388
2025-06-18 10:00:00,4377.094064467477
2025-06-18 11:00:00,3430.835126969096
2025-06-18 12:00:00,3336.073200396826
2025-06-18 13:00:00,4511.2181145607865
2025-06-18 14:00:00,4862.4436722583
2025-06-18 15:00:00,4680.538138077206
2025-06-18 16:00:00,6206.964158753436
2025-06-18 17:00:00,6524.053676316738
2025-06-18 18:00:00,6965.7816521247
2025-06-18 19:00:00,6569.671230609669
2025-06-18 20:00:00,7184.8792103174665
2025-06-18 21:00:00,6130.700125631312
2025-06-18 22:00:00,6700.42992559524
2025-06-18 23:00:00,6647.364075892862
2025-06-19 00:00:00,5751.7533169642875
2025-06-19 01:00:00,6979.917473214284
2025-06-19 02:00:00,5184.549727182536
2025-06-19 03:00:00,5248.3158194444395
2025-06-19 04:00:00,4113.682366251804
2025-06-19 05:00:00,3906.1740625000025
2025-06-19 06:00:00,4025.0400133928592
2025-06-19 07:00:00,3286.1253174603185
2025-06-19 08:00:00,3626.046938988098
2025-06-19 09:00:00,3485.7606746482697
2025-06-19 10:00:00,3126.498062229437
2025-06-19 11:00:00,2957.307754365738
2025-06-19 12:00:00,2732.1896109130466
2025-06-19 13:00:00,5074.23285217305
2025-06-19 14:00:00,5650.047960091989
2025-06-19 15:00:00,6423.006310515878
2025-06-19 16:00:00,6924.525995535713
2025-06-19 17:00:00,6577.383499007937
2025-06-19 18:00:00,6377.810710317459
2025-06-19 19:00:00,6426.565288690477
2025-06-19 20:00:00,6088.583291666669
2025-06-19 21:00:00,5170.970419642858
2025-06-19 22:00:00,3707.274868961353
2025-06-19 23:00:00,3480.3924474206347
2025-06-20 00:00:00,3175.1035059523815
2025-06-20 01:00:00,3966.9357984307326
2025-06-20 02:00:00,4076.73400876207
2025-06-20 03:00:00,4637.618810554028
2025-06-20 04:00:00,4644.263203869048
2025-06-20 05:00:00,3976.2406323476357
2025-06-20 06:00:00,3295.5799207251066
2025-06-20 07:00:00,3638.6844765942924
2025-06-20 08:00:00,3329.1435151660685
2025-06-20 09:00:00,3110.3046470290974
2025-06-20 10:00:00,3207.692464590965
2025-06-20 11:00:00,2580.3306727577983
2025-06-20 12:00:00,2999.950704725829
2025-06-20 13:00:00,2803.544928087689
2025-06-20 14:00:00,2770.4520450094897
2025-06-20 15:00:00,2875.4240972667376
2025-06-20 16:00:00,3434.9584188311696
2025-06-20 17:00:00,3716.133939213565
2025-06-20 18:00:00,4513.540654220775
2025-06-20 19:00:00,4419.393792929293
2025-06-20 20:00:00,4224.413621919382
2025-06-20 21:00:00,4379.770231150793
2025-06-20 22:00:00,4048.8536374007945
2025-06-20 23:00:00,4102.662228070174
2025-06-21 00:00:00,4116.670052083331
2025-06-21 01:00:00,4312.131074585134
2025-06-21 02:00:00,4296.320654761908
2025-06-21 03:00:00,4224.942316738813
2025-06-21 04:00:00,4369.98138832608
2025-06-21 05:00:00,3922.2931906088197
2025-06-21 06:00:00,5271.857606368866
2025-06-21 07:00:00,4433.188455128208
2025-06-21 08:00:00,3561.567647961647
2025-06-21 09:00:00,4570.018446596682
2025-06-21 10:00:00,3406.5470656891957
2025-06-21 11:00:00,2729.1484223838283
2025-06-21 12:00:00,2732.3640918370725
2025-06-21 13:00:00,4644.015477182543
2025-06-21 14:00:00,6047.588555555553
2025-06-21 15:00:00,6390.7797533959065
2025-06-21 16:00:00,6962.774779761898
2025-06-21 17:00:00,6720.531812996031
2025-06-21 18:00:00,5909.448432133838
2025-06-21 19:00:00,7371.0964618055605
2025-06-21 20:00:00,6214.980276785717
2025-06-21 21:00:00,5253.445486607144
2025-06-21 22:00:00,7706.343097718253
2025-06-21 23:00:00,6243.844854166665
2025-06-22 00:00:00,6257.41673728355
2025-06-22 01:00:00,6294.052596139972
2025-06-22 02:00:00,6285.6936488095225
2025-06-22 03:00:00,6954.914459443334
2025-06-22 04:00:00,6129.38198958333
2025-06-22 05:00:00,5834.593258928571
2025-06-22 06:00:00,5257.855399801587
2025-06-22 07:00:00,4758.771401785714
2025-06-22 08:00:00,4644.820550595237
2025-06-22 09:00:00,4635.049383432537
2025-06-22 10:00:00,2916.855520673362
2025-06-22 11:00:00,2511.7203651955647
2025-06-22 12:00:00,3159.54336308885
2025-06-22 13:00:00,3250.109250450937
2025-06-22 14:00:00,3453.841125992063
2025-06-22 15:00:00,3540.170120039682
2025-06-22 16:00:00,4479.89892261905
2025-06-22 17:00:00,5296.280731962481
2025-06-22 18:00:00,5050.495043290041
2025-06-22 19:00:00,6115.926842261904
2025-06-22 20:00:00,5280.219944309161
2025-06-22 21:00:00,7162.809852161325
2025-06-22 22:00:00,7200.509885146101
2025-06-22 23:00:00,6003.081431547622
2025-06-23 00:00:00,6582.8699300595235
2025-06-23 01:00:00,5717.965699404762
2025-06-23 02:00:00,6084.3223878968265
2025-06-23 03:00:00,6590.956492796098
2025-06-23 04:00:00,5243.550445974982
2025-06-23 05:00:00,4785.835905573594
2025-06-23 06:00:00,5412.497109623018
2025-06-23 07:00:00,3966.2495213675215
2025-06-23 08:00:00,4876.253745851369
2025-06-23 09:00:00,4245.001371031745
2025-06-23 10:00:00,4466.912128968254
2025-06-23 11:00:00,3673.3578565271837
2025-06-23 12:00:00,4310.794994678933
2025-06-23 13:00:00,4221.159655792124
2025-06-23 14:00:00,3945.665620039684
2025-06-23 15:00:00,4408.181153769841
2025-06-23 16:00:00,3892.133270833337
2025-06-23 17:00:00,4299.886779213023
2025-06-23 18:00:00,4762.2264930555575
2025-06-23 19:00:00,4788.148975378788
2025-06-23 20:00:00,4253.002456349203
2025-06-23 21:00:00,6878.678993957434
2025-06-23 22:00:00,6607.080328702547
2025-06-23 23:00:00,5898.065017766952
2025-06-24 00:00:00,5708.335644345241
2025-06-24 01:00:00,5549.144254960319
2025-06-24 02:00:00,5573.788922168112
2025-06-24 03:00:00,6073.016257620849
2025-06-24 04:00:00,5486.159287878789
2025-06-24 05:00:00,4995.432596410535
2025-06-24 06:00:00,4079.3642926587304
2025-06-24 07:00:00,4171.733159496754
2025-06-24 08:00:00,3764.8779572510807
2025-06-24 09:00:00,3268.319983426702
2025-06-24 10:00:00,3172.6728508640676
2025-06-24 11:00:00,2432.831683850471
2025-06-24 12:00:00,3148.658362089299
2025-06-24 13:00:00,5956.696716269845
2025-06-24 14:00:00,5951.264647817461
2025-06-24 15:00:00,6331.451607066544
2025-06-24 16:00:00,6969.098195075751
2025-06-24 17:00:00,6465.323014384925
2025-06-24 18:00:00,6348.772438492064
2025-06-24 19:00:00,7645.021846153852
2025-06-24 20:00:00,6374.398747023811
2025-06-24 21:00:00,6970.884210813487
2025-06-24 22:00:00,6365.1183878066395
2025-06-24 23:00:00,5570.780421130952
2025-06-25 00:00:00,4098.144758928568
2025-06-25 01:00:00,5139.232119047621
2025-06-25 02:00:00,5258.887998376624
2025-06-25 03:00:00,4671.248424249362
2025-06-25 04:00:00,4818.73185218254
2025-06-25 05:00:00,4276.872193310654
2025-06-25 06:00:00,3612.7945684523793
2025-06-25 07:00:00,3996.9867886904767
2025-06-25 08:00:00,3756.120469696968
2025-06-25 09:00:00,3180.487935019842
2025-06-25 10:00:00,3272.8281168267476
2025-06-25 11:00:00,3735.4402679924265
2025-06-25 12:00:00,3497.8717553069237
2025-06-25 13:00:00,4867.505271103894
2025-06-25 14:00:00,4873.2332939213575
2025-06-25 15:00:00,5949.575147727271
2025-06-25 16:00:00,6138.817600386438
2025-06-25 17:00:00,6061.0996278368575
2025-06-25 18:00:00,6578.399919350523
2025-06-25 19:00:00,7303.788959325396
2025-06-25 20:00:00,6542.5757343975465
2025-06-25 21:00:00,6317.879087797619
2025-06-25 22:00:00,6489.924258279916
2025-06-25 23:00:00,6107.8679849308965
2025-06-26 00:00:00,6108.506087301589
2025-06-26 01:00:00,5742.023077380948
2025-06-26 02:00:00,5104.486100656285
2025-06-26 03:00:00,5439.589629464284
2025-06-26 04:00:00,5557.145661401097
2025-06-26 05:00:00,4955.767647422023
2025-06-26 06:00:00,3751.4410892857118
2025-06-26 07:00:00,3934.396707112332
2025-06-26 08:00:00,3680.0199952913986
2025-06-26 09:00:00,3412.3572312747665
2025-06-26 10:00:00,2820.876446997209
2025-06-26 11:00:00,2696.3755964704824
2025-06-26 12:00:00,2716.963880944714
2025-06-26 13:00:00,2906.2632700937957
2025-06-26 14:00:00,2788.5502929197987
2025-06-26 15:00:00,2803.241568854569
2025-06-26 16:00:00,3274.3927516233757
2025-06-26 17:00:00,3774.8627389069234
2025-06-26 18:00:00,4023.3519343226217
2025-06-26 19:00:00,4773.433881707537
2025-06-26 20:00:00,4748.463031328749
2025-06-26 21:00:00,4750.24061607143
2025-06-26 22:00:00,4873.732565476191
2025-06-26 23:00:00,4608.526767857141
2025-06-27 00:00:00,3772.955893849208
2025-06-27 01:00:00,3516.54062858669
2025-06-27 02:00:00,3247.316250992064
2025-06-27 03:00:00,2970.1459394841277
2025-06-27 04:00:00,3170.5439464285737
2025-06-27 05:00:00,2658.206184523807
2025-06-27 06:00:00,3888.783836309525
2025-06-27 07:00:00,4482.409044642855
2025-06-27 08:00:00,4076.5419747474743
2025-06-27 09:00:00,3494.3012376373626
2025-06-27 10:00:00,3092.8769547934708
2025-06-27 11:00:00,3449.914131686505
2025-06-27 12:00:00,2791.8364457924117
2025-06-27 13:00:00,3109.127288855617
2025-06-27 14:00:00,3052.5758097386856
2025-06-27 15:00:00,3273.254014249639
2025-06-27 16:00:00,3633.7004811525285
2025-06-27 17:00:00,4272.645911031646
2025-06-27 18:00:00,4814.123095416049
2025-06-27 19:00:00,5404.219856150789
2025-06-27 20:00:00,5137.725684523809
2025-06-27 21:00:00,5275.186597017263
2025-06-27 22:00:00,5237.2873818542585
2025-06-27 23:00:00,4977.11432390873
2025-06-28 00:00:00,4891.98894047619
2025-06-28 01:00:00,4451.544029761905
2025-06-28 02:00:00,4147.934892886321
2025-06-28 03:00:00,3521.578770833333
2025-06-28 04:00:00,4978.236423611112
2025-06-28 05:00:00,4573.726125450938
2025-06-28 06:00:00,3904.808686507935
